
Predictions were generated on 10-Aug-2025 at 22:29:43 using OpenFAST, compiled as a DLL S-Function for Simulink as a 64-bit application using single precision at commit v3.5.3
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	Wind1VelX	WindMeas1	BldPitch1	GenSpeed	LSSGagVxa	RotSpeed	NcIMURAys	NcIMUTAxs	RootMyc1	RootMyc2	RootMyc3	Azimuth	PtchPMzc1	GenPwr	GenTq	BlPitchC1	BlPitchC2	BlPitchC3
(s)	(m/s)	INVALID	(deg)	(rpm)	(rpm)	(rpm)	(deg/s^2)	(m/s^2)	(kN-m)	(kN-m)	(kN-m)	(deg)	(deg)	(kW)	(kN-m)	(deg)	(deg)	(deg)
    2.2500	 1.542E+01	 0.000E+00	 0.000E+00	 9.351E+02	 9.640E+00	 9.640E+00	 1.264E+00	 8.989E-01	 7.266E+03	 6.684E+03	 6.141E+03	 1.183E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.2750	 1.542E+01	 0.000E+00	 0.000E+00	 9.370E+02	 9.659E+00	 9.659E+00	 1.387E+00	 9.372E-01	 7.342E+03	 6.687E+03	 6.136E+03	 1.198E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.3000	 1.542E+01	 0.000E+00	 0.000E+00	 9.389E+02	 9.680E+00	 9.680E+00	 1.475E+00	 9.691E-01	 7.395E+03	 6.686E+03	 6.138E+03	 1.212E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.3250	 1.542E+01	 0.000E+00	 0.000E+00	 9.411E+02	 9.702E+00	 9.702E+00	 1.510E+00	 9.942E-01	 7.440E+03	 6.667E+03	 6.143E+03	 1.227E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.3500	 1.542E+01	 0.000E+00	 0.000E+00	 9.433E+02	 9.725E+00	 9.725E+00	 1.524E+00	 1.017E+00	 7.477E+03	 6.660E+03	 6.178E+03	 1.242E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.3750	 1.542E+01	 0.000E+00	 0.000E+00	 9.457E+02	 9.750E+00	 9.750E+00	 1.484E+00	 1.031E+00	 7.507E+03	 6.627E+03	 6.216E+03	 1.256E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.4000	 1.542E+01	 0.000E+00	 0.000E+00	 9.482E+02	 9.775E+00	 9.775E+00	 1.378E+00	 1.041E+00	 7.562E+03	 6.617E+03	 6.274E+03	 1.271E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.4250	 1.542E+01	 0.000E+00	 0.000E+00	 9.508E+02	 9.802E+00	 9.802E+00	 1.246E+00	 1.045E+00	 7.593E+03	 6.617E+03	 6.339E+03	 1.285E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.4500	 1.542E+01	 0.000E+00	 0.000E+00	 9.533E+02	 9.828E+00	 9.828E+00	 1.064E+00	 1.042E+00	 7.642E+03	 6.609E+03	 6.407E+03	 1.300E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.4750	 1.543E+01	 0.000E+00	 0.000E+00	 9.558E+02	 9.854E+00	 9.854E+00	 9.675E-01	 1.042E+00	 7.638E+03	 6.611E+03	 6.490E+03	 1.315E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.5000	 1.543E+01	 0.000E+00	 0.000E+00	 9.583E+02	 9.879E+00	 9.879E+00	 8.476E-01	 1.039E+00	 7.673E+03	 6.627E+03	 6.584E+03	 1.330E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.5250	 1.543E+01	 0.000E+00	 0.000E+00	 9.606E+02	 9.903E+00	 9.903E+00	 7.074E-01	 1.028E+00	 7.697E+03	 6.652E+03	 6.655E+03	 1.345E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.5500	 1.543E+01	 0.000E+00	 0.000E+00	 9.628E+02	 9.925E+00	 9.925E+00	 6.214E-01	 1.018E+00	 7.728E+03	 6.684E+03	 6.734E+03	 1.359E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.5750	 1.543E+01	 0.000E+00	 0.000E+00	 9.648E+02	 9.947E+00	 9.947E+00	 5.065E-01	 9.981E-01	 7.760E+03	 6.716E+03	 6.780E+03	 1.374E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.6000	 1.543E+01	 0.000E+00	 0.000E+00	 9.668E+02	 9.967E+00	 9.967E+00	 4.778E-01	 9.833E-01	 7.802E+03	 6.770E+03	 6.839E+03	 1.389E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.6250	 1.543E+01	 0.000E+00	 0.000E+00	 9.687E+02	 9.986E+00	 9.986E+00	 5.011E-01	 9.676E-01	 7.864E+03	 6.797E+03	 6.903E+03	 1.404E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.6500	 1.543E+01	 0.000E+00	 0.000E+00	 9.705E+02	 1.001E+01	 1.001E+01	 5.999E-01	 9.546E-01	 7.929E+03	 6.834E+03	 6.974E+03	 1.419E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.6750	 1.543E+01	 0.000E+00	 0.000E+00	 9.724E+02	 1.002E+01	 1.002E+01	 7.369E-01	 9.381E-01	 7.987E+03	 6.853E+03	 7.039E+03	 1.434E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.7000	 1.543E+01	 0.000E+00	 0.000E+00	 9.743E+02	 1.004E+01	 1.004E+01	 8.530E-01	 9.137E-01	 8.034E+03	 6.883E+03	 7.077E+03	 1.449E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.7250	 1.543E+01	 0.000E+00	 0.000E+00	 9.764E+02	 1.007E+01	 1.007E+01	 9.533E-01	 8.845E-01	 8.100E+03	 6.896E+03	 7.123E+03	 1.464E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.7500	 1.543E+01	 0.000E+00	 0.000E+00	 9.785E+02	 1.009E+01	 1.009E+01	 1.020E+00	 8.526E-01	 8.196E+03	 6.928E+03	 7.182E+03	 1.479E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.7750	 1.543E+01	 0.000E+00	 0.000E+00	 9.809E+02	 1.011E+01	 1.011E+01	 1.074E+00	 8.161E-01	 8.291E+03	 6.942E+03	 7.255E+03	 1.495E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.8000	 1.543E+01	 0.000E+00	 0.000E+00	 9.833E+02	 1.014E+01	 1.014E+01	 1.128E+00	 7.743E-01	 8.341E+03	 6.963E+03	 7.317E+03	 1.510E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.8250	 1.543E+01	 0.000E+00	 0.000E+00	 9.859E+02	 1.016E+01	 1.016E+01	 1.226E+00	 7.359E-01	 8.348E+03	 7.013E+03	 7.383E+03	 1.525E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.8500	 1.543E+01	 0.000E+00	 0.000E+00	 9.886E+02	 1.019E+01	 1.019E+01	 1.229E+00	 6.845E-01	 8.345E+03	 7.049E+03	 7.438E+03	 1.540E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.8750	 1.544E+01	 0.000E+00	 0.000E+00	 9.913E+02	 1.022E+01	 1.022E+01	 1.189E+00	 6.337E-01	 8.365E+03	 7.090E+03	 7.530E+03	 1.556E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.9000	 1.544E+01	 0.000E+00	 0.000E+00	 9.940E+02	 1.025E+01	 1.025E+01	 1.063E+00	 5.768E-01	 8.398E+03	 7.145E+03	 7.631E+03	 1.571E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.9250	 1.544E+01	 0.000E+00	 0.000E+00	 9.966E+02	 1.027E+01	 1.027E+01	 9.139E-01	 5.196E-01	 8.431E+03	 7.194E+03	 7.759E+03	 1.586E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.9500	 1.544E+01	 0.000E+00	 0.000E+00	 9.992E+02	 1.030E+01	 1.030E+01	 6.602E-01	 4.509E-01	 8.465E+03	 7.259E+03	 7.865E+03	 1.602E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    2.9750	 1.544E+01	 0.000E+00	 0.000E+00	 1.002E+03	 1.033E+01	 1.033E+01	 3.772E-01	 3.787E-01	 8.497E+03	 7.332E+03	 7.968E+03	 1.617E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.0000	 1.544E+01	 0.000E+00	 0.000E+00	 1.004E+03	 1.035E+01	 1.035E+01	 5.207E-02	 3.034E-01	 8.557E+03	 7.430E+03	 8.067E+03	 1.633E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.0250	 1.544E+01	 0.000E+00	 0.000E+00	 1.006E+03	 1.037E+01	 1.037E+01	-1.599E-01	 2.346E-01	 8.580E+03	 7.522E+03	 8.170E+03	 1.648E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.0500	 1.544E+01	 0.000E+00	 0.000E+00	 1.008E+03	 1.040E+01	 1.040E+01	-3.076E-01	 1.697E-01	 8.605E+03	 7.609E+03	 8.281E+03	 1.664E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.0750	 1.544E+01	 0.000E+00	 0.000E+00	 1.010E+03	 1.042E+01	 1.042E+01	-3.093E-01	 1.118E-01	 8.574E+03	 7.671E+03	 8.386E+03	 1.680E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.1000	 1.544E+01	 0.000E+00	 0.000E+00	 1.012E+03	 1.044E+01	 1.044E+01	-3.339E-01	 4.981E-02	 8.574E+03	 7.732E+03	 8.477E+03	 1.695E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.1250	 1.544E+01	 0.000E+00	 0.000E+00	 1.015E+03	 1.046E+01	 1.046E+01	-3.294E-01	-1.011E-02	 8.588E+03	 7.812E+03	 8.554E+03	 1.711E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.1500	 1.544E+01	 0.000E+00	 0.000E+00	 1.017E+03	 1.048E+01	 1.048E+01	-3.695E-01	-7.250E-02	 8.654E+03	 7.896E+03	 8.636E+03	 1.727E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.1750	 1.544E+01	 0.000E+00	 0.000E+00	 1.019E+03	 1.051E+01	 1.051E+01	-3.308E-01	-1.306E-01	 8.694E+03	 7.994E+03	 8.693E+03	 1.742E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.2000	 1.544E+01	 0.000E+00	 0.000E+00	 1.021E+03	 1.053E+01	 1.053E+01	-2.345E-01	-1.862E-01	 8.708E+03	 8.089E+03	 8.735E+03	 1.758E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.2250	 1.544E+01	 0.000E+00	 0.000E+00	 1.024E+03	 1.056E+01	 1.056E+01	-1.632E-01	-2.414E-01	 8.746E+03	 8.193E+03	 8.771E+03	 1.774E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.2500	 1.544E+01	 0.000E+00	 0.000E+00	 1.027E+03	 1.058E+01	 1.058E+01	-1.123E-01	-2.984E-01	 8.778E+03	 8.251E+03	 8.832E+03	 1.790E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.2750	 1.544E+01	 0.000E+00	 0.000E+00	 1.029E+03	 1.061E+01	 1.061E+01	-8.451E-02	-3.508E-01	 8.838E+03	 8.313E+03	 8.930E+03	 1.806E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.3000	 1.544E+01	 0.000E+00	 0.000E+00	 1.032E+03	 1.064E+01	 1.064E+01	-1.305E-02	-3.967E-01	 8.868E+03	 8.361E+03	 9.066E+03	 1.822E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.3250	 1.545E+01	 0.000E+00	 0.000E+00	 1.035E+03	 1.067E+01	 1.067E+01	 1.243E-02	-4.450E-01	 8.892E+03	 8.449E+03	 9.162E+03	 1.838E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.3500	 1.545E+01	 0.000E+00	 0.000E+00	 1.038E+03	 1.070E+01	 1.070E+01	-1.331E-01	-5.031E-01	 8.958E+03	 8.520E+03	 9.256E+03	 1.854E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.3750	 1.545E+01	 0.000E+00	 0.000E+00	 1.041E+03	 1.073E+01	 1.073E+01	-2.885E-01	-5.617E-01	 8.999E+03	 8.617E+03	 9.311E+03	 1.870E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.4000	 1.545E+01	 0.000E+00	 0.000E+00	 1.044E+03	 1.076E+01	 1.076E+01	-6.068E-01	-6.210E-01	 9.156E+03	 8.760E+03	 9.386E+03	 1.886E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.4250	 1.545E+01	 0.000E+00	 0.000E+00	 1.046E+03	 1.079E+01	 1.079E+01	-9.526E-01	-6.922E-01	 9.237E+03	 8.797E+03	 9.461E+03	 1.902E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.4500	 1.545E+01	 0.000E+00	 0.000E+00	 1.049E+03	 1.081E+01	 1.081E+01	-1.119E+00	-7.450E-01	 9.263E+03	 8.844E+03	 9.554E+03	 1.918E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.4750	 1.545E+01	 0.000E+00	 0.000E+00	 1.051E+03	 1.084E+01	 1.084E+01	-1.268E+00	-7.912E-01	 9.335E+03	 8.926E+03	 9.628E+03	 1.934E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.5000	 1.545E+01	 0.000E+00	 0.000E+00	 1.054E+03	 1.087E+01	 1.087E+01	-1.274E+00	-8.258E-01	 9.363E+03	 9.000E+03	 9.694E+03	 1.951E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.5250	 1.545E+01	 0.000E+00	 0.000E+00	 1.056E+03	 1.089E+01	 1.089E+01	-1.275E+00	-8.567E-01	 9.411E+03	 9.049E+03	 9.777E+03	 1.967E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.5500	 1.545E+01	 0.000E+00	 0.000E+00	 1.059E+03	 1.091E+01	 1.091E+01	-1.201E+00	-8.831E-01	 9.415E+03	 9.056E+03	 9.878E+03	 1.983E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.5750	 1.545E+01	 0.000E+00	 0.000E+00	 1.061E+03	 1.094E+01	 1.094E+01	-1.147E+00	-9.078E-01	 9.456E+03	 9.067E+03	 9.977E+03	 2.000E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.6000	 1.545E+01	 0.000E+00	 0.000E+00	 1.064E+03	 1.097E+01	 1.097E+01	-1.060E+00	-9.278E-01	 9.501E+03	 9.092E+03	 1.004E+04	 2.016E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.6250	 1.545E+01	 0.000E+00	 0.000E+00	 1.066E+03	 1.099E+01	 1.099E+01	-9.817E-01	-9.456E-01	 9.568E+03	 9.128E+03	 1.008E+04	 2.033E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.6500	 1.545E+01	 0.000E+00	 0.000E+00	 1.069E+03	 1.102E+01	 1.102E+01	-8.243E-01	-9.443E-01	 9.674E+03	 9.223E+03	 1.013E+04	 2.049E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.6750	 1.545E+01	 0.000E+00	 0.000E+00	 1.072E+03	 1.105E+01	 1.105E+01	-7.824E-01	-9.594E-01	 9.727E+03	 9.224E+03	 1.020E+04	 2.066E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.7000	 1.545E+01	 0.000E+00	 0.000E+00	 1.075E+03	 1.109E+01	 1.109E+01	-7.797E-01	-9.746E-01	 9.782E+03	 9.223E+03	 1.024E+04	 2.082E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.7250	 1.545E+01	 0.000E+00	 0.000E+00	 1.078E+03	 1.112E+01	 1.112E+01	-7.023E-01	-9.768E-01	 9.820E+03	 9.254E+03	 1.030E+04	 2.099E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.7500	 1.545E+01	 0.000E+00	 0.000E+00	 1.082E+03	 1.115E+01	 1.115E+01	-5.833E-01	-9.576E-01	 9.941E+03	 9.377E+03	 1.034E+04	 2.116E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.7750	 1.545E+01	 0.000E+00	 0.000E+00	 1.085E+03	 1.119E+01	 1.119E+01	-5.366E-01	-9.527E-01	 9.972E+03	 9.426E+03	 1.037E+04	 2.132E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.8000	 1.546E+01	 0.000E+00	 0.000E+00	 1.088E+03	 1.122E+01	 1.122E+01	-5.067E-01	-9.444E-01	 9.996E+03	 9.488E+03	 1.040E+04	 2.149E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.8250	 1.546E+01	 0.000E+00	 0.000E+00	 1.091E+03	 1.125E+01	 1.125E+01	-5.398E-01	-9.365E-01	 1.003E+04	 9.560E+03	 1.043E+04	 2.166E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.8500	 1.546E+01	 0.000E+00	 0.000E+00	 1.094E+03	 1.128E+01	 1.128E+01	-5.697E-01	-9.235E-01	 1.005E+04	 9.635E+03	 1.044E+04	 2.183E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.8750	 1.546E+01	 0.000E+00	 0.000E+00	 1.097E+03	 1.131E+01	 1.131E+01	-6.219E-01	-9.042E-01	 1.009E+04	 9.736E+03	 1.047E+04	 2.200E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.9000	 1.546E+01	 0.000E+00	 0.000E+00	 1.100E+03	 1.134E+01	 1.134E+01	-7.772E-01	-8.913E-01	 1.015E+04	 9.814E+03	 1.048E+04	 2.217E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.9250	 1.546E+01	 0.000E+00	 0.000E+00	 1.103E+03	 1.137E+01	 1.137E+01	-8.434E-01	-8.589E-01	 1.021E+04	 9.935E+03	 1.053E+04	 2.234E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.9500	 1.546E+01	 0.000E+00	 0.000E+00	 1.106E+03	 1.140E+01	 1.140E+01	-1.011E+00	-8.354E-01	 1.028E+04	 1.002E+04	 1.059E+04	 2.251E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    3.9750	 1.546E+01	 0.000E+00	 0.000E+00	 1.108E+03	 1.143E+01	 1.143E+01	-1.078E+00	-8.008E-01	 1.030E+04	 1.011E+04	 1.067E+04	 2.268E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.0000	 1.546E+01	 0.000E+00	 0.000E+00	 1.111E+03	 1.145E+01	 1.145E+01	-9.895E-01	-7.561E-01	 1.023E+04	 1.019E+04	 1.070E+04	 2.285E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.0250	 1.546E+01	 0.000E+00	 0.000E+00	 1.114E+03	 1.148E+01	 1.148E+01	-9.563E-01	-7.092E-01	 1.028E+04	 1.029E+04	 1.072E+04	 2.302E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.0500	 1.546E+01	 0.000E+00	 0.000E+00	 1.117E+03	 1.151E+01	 1.151E+01	-9.437E-01	-6.696E-01	 1.027E+04	 1.034E+04	 1.075E+04	 2.320E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.0750	 1.546E+01	 0.000E+00	 0.000E+00	 1.120E+03	 1.154E+01	 1.154E+01	-6.771E-01	-5.931E-01	 1.028E+04	 1.048E+04	 1.081E+04	 2.337E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.1000	 1.546E+01	 0.000E+00	 0.000E+00	 1.123E+03	 1.158E+01	 1.158E+01	-1.051E+00	-6.009E-01	 1.031E+04	 1.038E+04	 1.082E+04	 2.354E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.1250	 1.546E+01	 0.000E+00	 0.000E+00	 1.126E+03	 1.161E+01	 1.161E+01	-9.521E-01	-5.491E-01	 1.035E+04	 1.042E+04	 1.082E+04	 2.372E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.1500	 1.546E+01	 0.000E+00	 0.000E+00	 1.130E+03	 1.164E+01	 1.164E+01	-8.753E-01	-5.023E-01	 1.036E+04	 1.044E+04	 1.086E+04	 2.389E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.1750	 1.546E+01	 0.000E+00	 0.000E+00	 1.133E+03	 1.168E+01	 1.168E+01	-7.464E-01	-4.434E-01	 1.040E+04	 1.047E+04	 1.094E+04	 2.407E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.2000	 1.546E+01	 0.000E+00	 0.000E+00	 1.136E+03	 1.172E+01	 1.172E+01	-6.321E-01	-3.937E-01	 1.044E+04	 1.045E+04	 1.093E+04	 2.424E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.2250	 1.546E+01	 0.000E+00	 0.000E+00	 1.140E+03	 1.175E+01	 1.175E+01	-5.107E-01	-3.469E-01	 1.045E+04	 1.041E+04	 1.092E+04	 2.442E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.2500	 1.546E+01	 0.000E+00	 0.000E+00	 1.143E+03	 1.179E+01	 1.179E+01	-2.135E-01	-2.746E-01	 1.048E+04	 1.043E+04	 1.092E+04	 2.459E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.2750	 1.546E+01	 0.000E+00	 0.000E+00	 1.147E+03	 1.182E+01	 1.182E+01	-1.021E-03	-2.059E-01	 1.053E+04	 1.045E+04	 1.098E+04	 2.477E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.3000	 1.546E+01	 0.000E+00	 0.000E+00	 1.150E+03	 1.185E+01	 1.185E+01	 2.012E-01	-1.351E-01	 1.059E+04	 1.048E+04	 1.104E+04	 2.495E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.3250	 1.546E+01	 0.000E+00	 0.000E+00	 1.153E+03	 1.189E+01	 1.189E+01	 3.698E-01	-6.952E-02	 1.062E+04	 1.050E+04	 1.107E+04	 2.513E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.3500	 1.546E+01	 0.000E+00	 0.000E+00	 1.156E+03	 1.192E+01	 1.192E+01	 5.961E-01	 9.646E-03	 1.066E+04	 1.058E+04	 1.112E+04	 2.531E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.3750	 1.546E+01	 0.000E+00	 0.000E+00	 1.159E+03	 1.195E+01	 1.195E+01	 6.669E-01	 7.756E-02	 1.071E+04	 1.064E+04	 1.119E+04	 2.549E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.4000	 1.546E+01	 0.000E+00	 0.000E+00	 1.162E+03	 1.197E+01	 1.197E+01	 6.795E-01	 1.414E-01	 1.076E+04	 1.070E+04	 1.124E+04	 2.566E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.4250	 1.546E+01	 0.000E+00	 0.000E+00	 1.164E+03	 1.200E+01	 1.200E+01	 5.511E-01	 1.904E-01	 1.079E+04	 1.074E+04	 1.129E+04	 2.584E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.4500	 1.546E+01	 0.000E+00	 0.000E+00	 1.167E+03	 1.203E+01	 1.203E+01	 5.042E-01	 2.561E-01	 1.084E+04	 1.086E+04	 1.136E+04	 2.602E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.4750	 1.546E+01	 0.000E+00	 0.000E+00	 1.170E+03	 1.206E+01	 1.206E+01	 4.844E-01	 3.222E-01	 1.084E+04	 1.099E+04	 1.143E+04	 2.621E+02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
